,0,1
ACAD8,1.0,0.0
GLB1L3,1.0,0.0
GLB1L2,1.0,0.0
B3GAT1,0.0,1.0
AC026369.1,1.0,0.0
IQSEC3,0.0,1.0
SLC6A12,1.0,0.0
SLC6A13,1.0,0.0
KDM5A,1.0,0.0
CCDC77,1.0,0.0
B4GALNT3,1.0,0.0
NINJ2,1.0,0.0
WNK1,0.0,1.0
RAD52,1.0,0.0
ERC1,1.0,0.0
LINC00942,1.0,0.0
FBXL14,1.0,0.0
WNT5B,1.0,0.0
ADIPOR2,1.0,0.0
CACNA2D4,1.0,0.0
LINC00940,1.0,0.0
DCP1B,1.0,0.0
CACNA1C,0.0,1.0
CACNA1C-AS2,1.0,0.0
CACNA1C-AS1,1.0,0.0
FKBP4,1.0,0.0
NRIP2,1.0,0.0
ITFG2,1.0,0.0
AC005841.1,1.0,0.0
FOXM1,1.0,0.0
RHNO1,1.0,0.0
TULP3,0.0,1.0
TEAD4,1.0,0.0
TSPAN9,1.0,0.0
PRMT8,1.0,0.0
PARP11,1.0,0.0
CCND2,1.0,0.0
FGF23,1.0,0.0
C12orf4,1.0,0.0
RAD51AP1,1.0,0.0
DYRK4,1.0,0.0
AKAP3,1.0,0.0
NDUFA9,1.0,0.0
GALNT8,1.0,0.0
KCNA5,1.0,0.0
NTF3,1.0,0.0
ANO2,1.0,0.0
VWF,1.0,0.0
CD9,1.0,0.0
PLEKHG6,1.0,0.0
TNFRSF1A,1.0,0.0
SCNN1A,1.0,0.0
LTBR,1.0,0.0
CD27,1.0,0.0
TAPBPL,1.0,0.0
VAMP1,1.0,0.0
MRPL51,1.0,0.0
NCAPD2,1.0,0.0
GAPDH,1.0,0.0
IFFO1,1.0,0.0
NOP2,1.0,0.0
CHD4,0.0,1.0
LPAR5,1.0,0.0
ACRBP,1.0,0.0
ING4,1.0,0.0
ZNF384,1.0,0.0
PIANP,1.0,0.0
COPS7A,1.0,0.0
MLF2,1.0,0.0
PTMS,1.0,0.0
LAG3,1.0,0.0
CD4,1.0,0.0
GPR162,1.0,0.0
GNB3,1.0,0.0
CDCA3,1.0,0.0
USP5,1.0,0.0
TPI1,0.0,1.0
SPSB2,1.0,0.0
LRRC23,1.0,0.0
ENO2,1.0,0.0
ATN1,1.0,0.0
C12orf57,1.0,0.0
PTPN6,1.0,0.0
PHB2,1.0,0.0
EMG1,1.0,0.0
LPCAT3,1.0,0.0
C1S,1.0,0.0
C1R,0.0,1.0
C1RL,1.0,0.0
C1RL-AS1,1.0,0.0
RBP5,1.0,0.0
CLSTN3,1.0,0.0
PEX5,1.0,0.0
CD163L1,1.0,0.0
GDF3,1.0,0.0
DPPA3,1.0,0.0
NANOGNB,1.0,0.0
NANOG,1.0,0.0
SLC2A14,1.0,0.0
SLC2A3,1.0,0.0
FOXJ2,1.0,0.0
C3AR1,1.0,0.0
NECAP1,1.0,0.0
CLEC4A,0.0,1.0
FAM66C,1.0,0.0
FAM90A1,1.0,0.0
AC092111.1,1.0,0.0
AC092745.1,1.0,0.0
LINC00937,0.0,1.0
CLEC6A,1.0,0.0
CLEC4D,1.0,0.0
MFAP5,1.0,0.0
RIMKLB,1.0,0.0
A2ML1-AS1,1.0,0.0
A2ML1,1.0,0.0
PHC1,1.0,0.0
M6PR,1.0,0.0
KLRG1,1.0,0.0
A2M-AS1,0.0,1.0
A2M,1.0,0.0
PZP,1.0,0.0
LINC00987,1.0,0.0
CLEC2D,1.0,0.0
CLECL1,0.0,1.0
CD69,1.0,0.0
KLRF1,1.0,0.0
CLEC2B,1.0,0.0
CLEC12A,1.0,0.0
CLEC9A,1.0,0.0
CLEC1A,1.0,0.0
CLEC7A,1.0,0.0
GABARAPL1,1.0,0.0
KLRD1,1.0,0.0
KLRC2,1.0,0.0
KLRC1,1.0,0.0
MAGOHB,1.0,0.0
STYK1,0.0,1.0
YBX3,1.0,0.0
TAS2R8,1.0,0.0
TAS2R10,1.0,0.0
PRH1,1.0,0.0
TAS2R13,1.0,0.0
TAS2R50,1.0,0.0
TAS2R20,1.0,0.0
PRR4,1.0,0.0
TAS2R19,1.0,0.0
TAS2R31,1.0,0.0
TAS2R14,1.0,0.0
TAS2R46,1.0,0.0
TAS2R43,1.0,0.0
TAS2R30,1.0,0.0
PRB3,1.0,0.0
PRB4,1.0,0.0
ETV6,0.0,1.0
BCL2L14,1.0,0.0
LRP6,1.0,0.0
MANSC1,1.0,0.0
LOH12CR2,1.0,0.0
DUSP16,1.0,0.0
CREBL2,1.0,0.0
GPR19,1.0,0.0
CDKN1B,1.0,0.0
APOLD1,1.0,0.0
DDX47,1.0,0.0
GPRC5A,1.0,0.0
HEBP1,1.0,0.0
GSG1,1.0,0.0
EMP1,1.0,0.0
GRIN2B,1.0,0.0
ATF7IP,1.0,0.0
PLBD1,1.0,0.0
GUCY2C,1.0,0.0
HIST4H4,1.0,0.0
H2AFJ,1.0,0.0
WBP11,1.0,0.0
ART4,1.0,0.0
C12orf60,1.0,0.0
MGP,1.0,0.0
ERP27,0.0,1.0
ARHGDIB,1.0,0.0
PDE6H,1.0,0.0
RERG,1.0,0.0
PTPRO,1.0,0.0
EPS8,1.0,0.0
STRAP,1.0,0.0
DERA,1.0,0.0
MGST1,1.0,0.0
LMO3,1.0,0.0
PLEKHA5,1.0,0.0
AEBP2,1.0,0.0
PDE3A,1.0,0.0
SLCO1C1,1.0,0.0
SLCO1B3,0.0,1.0
SLCO1A2,1.0,0.0
IAPP,1.0,0.0
PYROXD1,0.0,1.0
RECQL,1.0,0.0
GOLT1B,1.0,0.0
GYS2,1.0,0.0
LDHB,1.0,0.0
KCNJ8,1.0,0.0
ABCC9,1.0,0.0
CMAS,1.0,0.0
ST8SIA1,1.0,0.0
C2CD5,1.0,0.0
ETNK1,1.0,0.0
SOX5,1.0,0.0
BCAT1,1.0,0.0
C12orf77,1.0,0.0
LRMP,1.0,0.0
CASC1,1.0,0.0
KRAS,1.0,0.0
AC087239.1,1.0,0.0
RASSF8-AS1,1.0,0.0
RASSF8,1.0,0.0
BHLHE41,0.0,1.0
SSPN,0.0,1.0
ITPR2,1.0,0.0
FGFR1OP2,1.0,0.0
AC024896.1,1.0,0.0
TM7SF3,1.0,0.0
MED21,1.0,0.0
STK38L,1.0,0.0
ARNTL2,0.0,1.0
SMCO2,1.0,0.0
PPFIBP1,1.0,0.0
REP15,1.0,0.0
MRPS35,1.0,0.0
MANSC4,1.0,0.0
KLHL42,1.0,0.0
PTHLH,1.0,0.0
CCDC91,1.0,0.0
AC012150.1,1.0,0.0
FAR2,1.0,0.0
ERGIC2,1.0,0.0
OVCH1-AS1,1.0,0.0
OVCH1,1.0,0.0
TMTC1,1.0,0.0
IPO8,1.0,0.0
CAPRIN2,1.0,0.0
LINC00941,1.0,0.0
TSPAN11,0.0,1.0
DDX11-AS1,1.0,0.0
DDX11,1.0,0.0
AC024940.1,1.0,0.0
DENND5B,1.0,0.0
DENND5B-AS1,1.0,0.0
AMN1,1.0,0.0
H3F3C,0.0,1.0
KIAA1551,1.0,0.0
BICD1,1.0,0.0
FGD4,1.0,0.0
DNM1L,0.0,1.0
YARS2,1.0,0.0
PKP2,1.0,0.0
SYT10,1.0,0.0
ALG10,1.0,0.0
ALG10B,1.0,0.0
CPNE8,1.0,0.0
AC067735.1,1.0,0.0
KIF21A,1.0,0.0
ABCD2,0.0,1.0
SLC2A13,1.0,0.0
LRRK2,1.0,0.0
MUC19,0.0,1.0
CNTN1,1.0,0.0
PDZRN4,1.0,0.0
GXYLT1,1.0,0.0
YAF2,0.0,1.0
ZCRB1,1.0,0.0
PPHLN1,1.0,0.0
PRICKLE1,1.0,0.0
PUS7L,1.0,0.0
IRAK4,1.0,0.0
TWF1,1.0,0.0
TMEM117,1.0,0.0
NELL2,1.0,0.0
DBX2,1.0,0.0
ANO6,1.0,0.0
ARID2,1.0,0.0
SCAF11,1.0,0.0
SLC38A1,1.0,0.0
SLC38A2,0.0,1.0
SLC38A4,1.0,0.0
AMIGO2,1.0,0.0
PCED1B,1.0,0.0
RPAP3,1.0,0.0
ENDOU,1.0,0.0
RAPGEF3,1.0,0.0
SLC48A1,1.0,0.0
AC004466.1,1.0,0.0
HDAC7,1.0,0.0
VDR,0.0,1.0
TMEM106C,1.0,0.0
COL2A1,1.0,0.0
SENP1,1.0,0.0
PFKM,1.0,0.0
ASB8,1.0,0.0
H1FNT,1.0,0.0
ZNF641,1.0,0.0
ANP32D,1.0,0.0
C12orf54,1.0,0.0
OR4K2,1.0,0.0
OR11G2,1.0,0.0
AL356019.1,1.0,0.0
OR11H4,1.0,0.0
TTC5,1.0,0.0
CCNB1IP1,1.0,0.0
PARP2,1.0,0.0
TEP1,1.0,0.0
KLHL33,1.0,0.0
OSGEP,1.0,0.0
APEX1,1.0,0.0
PNP,1.0,0.0
RNASE9,1.0,0.0
ANG,1.0,0.0
RNASE4,1.0,0.0
EDDM3B,1.0,0.0
RNASE6,1.0,0.0
RNASE1,1.0,0.0
METTL17,1.0,0.0
SLC39A2,1.0,0.0
TPPP2,1.0,0.0
RNASE13,1.0,0.0
RNASE7,1.0,0.0
NDRG2,1.0,0.0
RNASE8,1.0,0.0
ARHGEF40,1.0,0.0
ZNF219,0.0,1.0
TMEM253,1.0,0.0
OR5AU1,1.0,0.0
HNRNPC,1.0,0.0
RPGRIP1,1.0,0.0
SUPT16H,1.0,0.0
CHD8,1.0,0.0
RAB2B,1.0,0.0
TOX4,1.0,0.0
METTL3,1.0,0.0
SALL2,1.0,0.0
OR10G3,1.0,0.0
TRAV3,1.0,0.0
TRAV8-2,1.0,0.0
TRAV26-2,1.0,0.0
TRAV38-2DV8,1.0,0.0
TRDC,1.0,0.0
TRDV3,1.0,0.0
MDGA2,1.0,0.0
LINC00648,1.0,0.0
RPS29,1.0,0.0
AL139099.1,1.0,0.0
LRR1,1.0,0.0
RPL36AL,1.0,0.0
MGAT2,1.0,0.0
DNAAF2,1.0,0.0
POLE2,1.0,0.0
KLHDC1,1.0,0.0
KLHDC2,1.0,0.0
NEMF,1.0,0.0
AL627171.2,1.0,0.0
AL627171.1,1.0,0.0
ARF6,1.0,0.0
VCPKMT,1.0,0.0
SOS2,1.0,0.0
L2HGDH,0.0,1.0
ATP5S,1.0,0.0
CDKL1,1.0,0.0
MAP4K5,1.0,0.0
ATL1,1.0,0.0
SAV1,1.0,0.0
NIN,0.0,1.0
ABHD12B,1.0,0.0
PYGL,1.0,0.0
WASIR2,1.0,0.0
POLR3K,0.0,1.0
SNRNP25,1.0,0.0
RHBDF1,1.0,0.0
MPG,1.0,0.0
NPRL3,1.0,0.0
HBZ,1.0,0.0
HBM,1.0,0.0
HBA2,1.0,0.0
HBA1,1.0,0.0
HBQ1,0.0,1.0
LUC7L,1.0,0.0
RGS11,1.0,0.0
ARHGDIG,1.0,0.0
PDIA2,1.0,0.0
AXIN1,1.0,0.0
MRPL28,1.0,0.0
TMEM8A,1.0,0.0
NME4,1.0,0.0
DECR2,1.0,0.0
RAB11FIP3,1.0,0.0
CAPN15,0.0,1.0
NHLRC4,0.0,1.0
PIGQ,1.0,0.0
RAB40C,1.0,0.0
WFIKKN1,1.0,0.0
AL022341.1,1.0,0.0
WDR90,1.0,0.0
RHOT2,1.0,0.0
RHBDL1,1.0,0.0
STUB1,1.0,0.0
JMJD8,0.0,1.0
WDR24,1.0,0.0
FBXL16,1.0,0.0
METRN,1.0,0.0
FAM173A,1.0,0.0
CCDC78,1.0,0.0
HAGHL,1.0,0.0
NARFL,1.0,0.0
MSLN,1.0,0.0
MSLNL,1.0,0.0
RPUSD1,1.0,0.0
CHTF18,1.0,0.0
GNG13,1.0,0.0
PRR25,1.0,0.0
LMF1,0.0,1.0
AC009041.2,1.0,0.0
SOX8,1.0,0.0
AC009041.1,0.0,1.0
CACNA1H,0.0,1.0
TPSAB1,1.0,0.0
UBE2I,1.0,0.0
BAIAP3,1.0,0.0
TSR3,1.0,0.0
GNPTG,1.0,0.0
UNKL,0.0,1.0
C16orf91,1.0,0.0
CCDC154,1.0,0.0
CLCN7,1.0,0.0
TELO2,1.0,0.0
TMEM204,1.0,0.0
IFT140,1.0,0.0
MAPK8IP3,1.0,0.0
NME3,1.0,0.0
MRPS34,1.0,0.0
EME2,1.0,0.0
SPSB3,1.0,0.0
NUBP2,1.0,0.0
IGFALS,1.0,0.0
HAGH,1.0,0.0
FAHD1,1.0,0.0
MEIOB,1.0,0.0
HS3ST6,1.0,0.0
MSRB1,1.0,0.0
RPL3L,1.0,0.0
NDUFB10,1.0,0.0
RPS2,1.0,0.0
SNHG9,1.0,0.0
RNF151,0.0,1.0
TBL3,1.0,0.0
NOXO1,1.0,0.0
AC005606.1,1.0,0.0
GFER,1.0,0.0
SYNGR3,1.0,0.0
ZNF598,1.0,0.0
NPW,1.0,0.0
SLC9A3R2,1.0,0.0
NTHL1,1.0,0.0
TSC2,0.0,1.0
PKD1,1.0,0.0
RAB26,1.0,0.0
TRAF7,1.0,0.0
CASKIN1,0.0,1.0
AC009065.3,1.0,0.0
MLST8,1.0,0.0
BRICD5,0.0,1.0
PGP,1.0,0.0
E4F1,1.0,0.0
DNASE1L2,0.0,1.0
ECI1,1.0,0.0
AC009065.1,1.0,0.0
RNPS1,1.0,0.0
ABCA3,0.0,1.0
CCNF,1.0,0.0
NTN3,1.0,0.0
TBC1D24,1.0,0.0
ATP6V0C,1.0,0.0
AMDHD2,1.0,0.0
CEMP1,1.0,0.0
PDPK1,1.0,0.0
KCTD5,0.0,1.0
AC092117.1,1.0,0.0
PRSS27,1.0,0.0
SRRM2-AS1,1.0,0.0
SRRM2,0.0,1.0
PRSS33,1.0,0.0
PRSS41,1.0,0.0
PRSS21,1.0,0.0
ZG16B,1.0,0.0
PRSS22,1.0,0.0
FLYWCH2,1.0,0.0
FLYWCH1,1.0,0.0
KREMEN2,1.0,0.0
PAQR4,1.0,0.0
PKMYT1,1.0,0.0
CLDN9,0.0,1.0
CLDN6,1.0,0.0
TNFRSF12A,1.0,0.0
HCFC1R1,1.0,0.0
THOC6,1.0,0.0
MMP25,1.0,0.0
IL32,1.0,0.0
ZSCAN10,1.0,0.0
ZNF205,1.0,0.0
ZNF213,1.0,0.0
ZNF200,0.0,1.0
MEFV,1.0,0.0
ZNF263,1.0,0.0
TIGD7,1.0,0.0
ZNF75A,1.0,0.0
MTRNR2L4,1.0,0.0
ZSCAN32,0.0,1.0
ZNF174,1.0,0.0
ZNF597,1.0,0.0
NAA60,1.0,0.0
C16orf90,1.0,0.0
CLUAP1,1.0,0.0
NLRC3,1.0,0.0
SLX4,1.0,0.0
DNASE1,1.0,0.0
TRAP1,1.0,0.0
CREBBP,1.0,0.0
ADCY9,1.0,0.0
SRL,0.0,1.0
TFAP4,1.0,0.0
GLIS2,1.0,0.0
PAM16,1.0,0.0
VASN,1.0,0.0
CORO7-PAM16,0.0,1.0
CORO7,1.0,0.0
DNAJA3,1.0,0.0
NMRAL1,1.0,0.0
HMOX2,1.0,0.0
CDIP1,1.0,0.0
C16orf96,1.0,0.0
UBALD1,1.0,0.0
MGRN1,1.0,0.0
NUDT16L1,1.0,0.0
ANKS3,1.0,0.0
C16orf71,1.0,0.0
ZNF500,1.0,0.0
SEPT12,1.0,0.0
SMIM22,1.0,0.0
ROGDI,0.0,1.0
GLYR1,0.0,1.0
UBN1,1.0,0.0
PPL,1.0,0.0
SEC14L5,1.0,0.0
NAGPA,1.0,0.0
C16orf89,1.0,0.0
ALG1,1.0,0.0
RBFOX1,1.0,0.0
METTL22,1.0,0.0
ABAT,1.0,0.0
TMEM186,1.0,0.0
PMM2,1.0,0.0
CARHSP1,1.0,0.0
USP7,1.0,0.0
C16orf72,1.0,0.0
GRIN2A,1.0,0.0
ATF7IP2,1.0,0.0
EMP2,1.0,0.0
TEKT5,1.0,0.0
NUBP1,1.0,0.0
TVP23A,1.0,0.0
CIITA,1.0,0.0
DEXI,1.0,0.0
CLEC16A,1.0,0.0
SOCS1,0.0,1.0
RMI2,1.0,0.0
LITAF,1.0,0.0
SNN,1.0,0.0
TXNDC11,1.0,0.0
ZC3H7A,1.0,0.0
BCAR4,0.0,1.0
RSL1D1,1.0,0.0
GSPT1,1.0,0.0
TNFRSF17,1.0,0.0
AC007216.2,1.0,0.0
SNX29,1.0,0.0
CPPED1,1.0,0.0
SHISA9,1.0,0.0
U91319.1,1.0,0.0
ERCC4,1.0,0.0
MKL2,1.0,0.0
PARN,1.0,0.0
BFAR,0.0,1.0
PLA2G10,1.0,0.0
NPIPA3,1.0,0.0
NPIPA2,1.0,0.0
NOMO1,0.0,1.0
NPIPA1,1.0,0.0
NTAN1,1.0,0.0
PDXDC1,1.0,0.0
RRN3,0.0,1.0
AC126763.1,1.0,0.0
NPIPA5,0.0,1.0
MPV17L,1.0,0.0
C16orf45,1.0,0.0
NDE1,0.0,1.0
MYH11,1.0,0.0
FOPNL,1.0,0.0
ABCC1,1.0,0.0
ABCC6,1.0,0.0
NOMO3,0.0,1.0
NPIPA7,1.0,0.0
XYLT1,1.0,0.0
NOMO2,1.0,0.0
RPS15A,1.0,0.0
ARL6IP1,1.0,0.0
SMG1,1.0,0.0
AC092287.1,1.0,0.0
TMC7,1.0,0.0
COQ7,1.0,0.0
ITPRIPL2,1.0,0.0
SYT17,1.0,0.0
CLEC19A,1.0,0.0
TMC5,1.0,0.0
GDE1,1.0,0.0
CCP110,1.0,0.0
KNOP1,1.0,0.0
IQCK,1.0,0.0
GPRC5B,1.0,0.0
ACSM5,1.0,0.0
ACSM2A,1.0,0.0
ACSM2B,1.0,0.0
ACSM1,1.0,0.0
ACSM3,1.0,0.0
THUMPD1,1.0,0.0
ERI2,1.0,0.0
DCUN1D3,1.0,0.0
LYRM1,1.0,0.0
DNAH3,0.0,1.0
TMEM159,1.0,0.0
CRYM,1.0,0.0
NPIPB3,1.0,0.0
METTL9,1.0,0.0
IGSF6,0.0,1.0
OTOA,1.0,0.0
NPIPB4,0.0,1.0
UQCRC2,1.0,0.0
VWA3A,1.0,0.0
SDR42E2,1.0,0.0
EEF2K,1.0,0.0
POLR3E,1.0,0.0
CDR2,1.0,0.0
NPIPB5,1.0,0.0
HS3ST2,1.0,0.0
USP31,1.0,0.0
SCNN1G,1.0,0.0
SCNN1B,1.0,0.0
COG7,1.0,0.0
GGA2,1.0,0.0
EARS2,1.0,0.0
UBFD1,1.0,0.0
NDUFAB1,1.0,0.0
PALB2,1.0,0.0
DCTN5,1.0,0.0
PLK1,0.0,1.0
ERN2,1.0,0.0
CHP2,1.0,0.0
PRKCB,1.0,0.0
AC008938.1,1.0,0.0
RBBP6,1.0,0.0
TNRC6A,1.0,0.0
SLC5A11,1.0,0.0
AC008731.1,1.0,0.0
ARHGAP17,1.0,0.0
LCMT1,1.0,0.0
AQP8,1.0,0.0
ZKSCAN2,0.0,1.0
C16orf82,1.0,0.0
KDM8,1.0,0.0
NSMCE1,1.0,0.0
IL4R,1.0,0.0
IL21R-AS1,1.0,0.0
GTF3C1,1.0,0.0
KIAA0556,1.0,0.0
GSG1L,1.0,0.0
PIK3C3,0.0,1.0
LINC00907,1.0,0.0
RIT2,1.0,0.0
SYT4,0.0,1.0
SETBP1,1.0,0.0
SLC14A2,1.0,0.0
SLC14A1,1.0,0.0
SIGLEC15,1.0,0.0
EPG5,0.0,1.0
PSTPIP2,1.0,0.0
HAUS1,1.0,0.0
C18orf25,1.0,0.0
RNF165,0.0,1.0
ST8SIA5,1.0,0.0
PIAS2,0.0,1.0
C19orf57,1.0,0.0
CC2D1A,1.0,0.0
PODNL1,1.0,0.0
DCAF15,1.0,0.0
RFX1,1.0,0.0
IL27RA,1.0,0.0
PALM3,1.0,0.0
C19orf67,1.0,0.0
SAMD1,0.0,1.0
PRKACA,1.0,0.0
ASF1B,1.0,0.0
DDX39A,1.0,0.0
PKN1,1.0,0.0
PTGER1,1.0,0.0
GIPC1,0.0,1.0
DNAJB1,1.0,0.0
TECR,1.0,0.0
NDUFB7,1.0,0.0
ZNF333,0.0,1.0
OR7C1,1.0,0.0
OR7A5,1.0,0.0
OR7A17,1.0,0.0
SLC1A6,1.0,0.0
OR1I1,1.0,0.0
SYDE1,1.0,0.0
ILVBL,1.0,0.0
AC003956.1,1.0,0.0
NOTCH3,1.0,0.0
EPHX3,1.0,0.0
BRD4,1.0,0.0
AKAP8,1.0,0.0
AKAP8L,1.0,0.0
WIZ,1.0,0.0
RASAL3,1.0,0.0
CYP4F8,1.0,0.0
CYP4F3,1.0,0.0
CYP4F12,1.0,0.0
OR10H1,1.0,0.0
UCA1,1.0,0.0
CYP4F11,1.0,0.0
TPM4,1.0,0.0
RAB8A,1.0,0.0
HSH2D,0.0,1.0
CIB3,1.0,0.0
FAM32A,1.0,0.0
AP1M1,1.0,0.0
KLF2,1.0,0.0
EPS15L1,1.0,0.0
CALR3,1.0,0.0
C19orf44,1.0,0.0
CHERP,1.0,0.0
SLC35E1,1.0,0.0
MED26,1.0,0.0
SMIM7,1.0,0.0
TMEM38A,1.0,0.0
NWD1,1.0,0.0
SIN3B,1.0,0.0
F2RL3,1.0,0.0
CPAMD8,1.0,0.0
HAUS8,1.0,0.0
MYO9B,1.0,0.0
USE1,1.0,0.0
OCEL1,1.0,0.0
NR2F6,1.0,0.0
USHBP1,1.0,0.0
BABAM1,1.0,0.0
ANKLE1,1.0,0.0
MRPL34,1.0,0.0
ABHD8,0.0,1.0
DDA1,1.0,0.0
ANO8,1.0,0.0
GTPBP3,1.0,0.0
PLVAP,1.0,0.0
BST2,1.0,0.0
MVB12A,1.0,0.0
TMEM221,1.0,0.0
NXNL1,1.0,0.0
SLC27A1,1.0,0.0
PGLS,1.0,0.0
FAM129C,1.0,0.0
COLGALT1,1.0,0.0
UNC13A,1.0,0.0
MAP1S,1.0,0.0
FCHO1,1.0,0.0
B3GNT3,1.0,0.0
INSL3,1.0,0.0
JAK3,1.0,0.0
RPL18A,1.0,0.0
SLC5A5,1.0,0.0
CCDC124,1.0,0.0
KCNN1,1.0,0.0
ARRDC2,1.0,0.0
IL12RB1,1.0,0.0
MAST3,1.0,0.0
PIK3R2,1.0,0.0
IFI30,1.0,0.0
MPV17L2,1.0,0.0
RAB3A,1.0,0.0
PDE4C,1.0,0.0
JUND,1.0,0.0
LSM4,1.0,0.0
PGPEP1,1.0,0.0
GDF15,1.0,0.0
LRRC25,1.0,0.0
AC008397.1,1.0,0.0
SSBP4,0.0,1.0
ISYNA1,1.0,0.0
ELL,1.0,0.0
FKBP8,1.0,0.0
KXD1,1.0,0.0
UBA52,1.0,0.0
CRLF1,1.0,0.0
TMEM59L,1.0,0.0
KLHL26,1.0,0.0
CRTC1,1.0,0.0
COMP,1.0,0.0
UPF1,1.0,0.0
CERS1,1.0,0.0
COPE,1.0,0.0
DDX49,1.0,0.0
HOMER3,1.0,0.0
SUGP2,1.0,0.0
ARMC6,1.0,0.0
SLC25A42,1.0,0.0
TMEM161A,1.0,0.0
MEF2B,1.0,0.0
RFXANK,1.0,0.0
NR2C2AP,1.0,0.0
NCAN,1.0,0.0
HAPLN4,1.0,0.0
TM6SF2,1.0,0.0
SUGP1,1.0,0.0
MAU2,1.0,0.0
GATAD2A,1.0,0.0
TSSK6,1.0,0.0
NDUFA13,1.0,0.0
YJEFN3,1.0,0.0
CILP2,1.0,0.0
PBX4,1.0,0.0
AC002306.1,1.0,0.0
LPAR2,1.0,0.0
GMIP,1.0,0.0
ATP13A1,1.0,0.0
ZNF101,1.0,0.0
ZNF14,1.0,0.0
LINC00663,1.0,0.0
ZNF506,1.0,0.0
ZNF253,1.0,0.0
ZNF93,1.0,0.0
ZNF682,1.0,0.0
ZNF90,1.0,0.0
ZNF486,1.0,0.0
ZNF737,1.0,0.0
ZNF626,1.0,0.0
ZNF66,1.0,0.0
AC010329.1,0.0,1.0
ZNF85,1.0,0.0
ZNF430,1.0,0.0
ZNF714,1.0,0.0
ZNF431,1.0,0.0
ZNF708,1.0,0.0
ZNF738,1.0,0.0
ZNF493,1.0,0.0
LINC00664,1.0,0.0
ZNF429,0.0,1.0
ZNF100,1.0,0.0
ZNF43,1.0,0.0
ZNF208,1.0,0.0
ZNF257,1.0,0.0
ZNF676,0.0,1.0
ZNF729,1.0,0.0
AC025811.1,1.0,0.0
ZNF98,1.0,0.0
ZNF492,1.0,0.0
ZNF99,1.0,0.0
ZNF723,0.0,1.0
ZNF728,1.0,0.0
ZNF730,1.0,0.0
AC092329.1,1.0,0.0
ZNF91,1.0,0.0
ZNF675,1.0,0.0
ZNF681,1.0,0.0
ZNF726,1.0,0.0
ZNF254,1.0,0.0
LINC00662,1.0,0.0
AC005307.1,1.0,0.0
AC005616.1,1.0,0.0
AC011524.1,1.0,0.0
AC011524.2,1.0,0.0
LINC00906,1.0,0.0
UQCRFS1,1.0,0.0
POP4,1.0,0.0
PLEKHF1,0.0,1.0
C19orf12,1.0,0.0
CCNE1,0.0,1.0
URI1,0.0,1.0
FHIT,1.0,0.0
PTPRG,1.0,0.0
C3orf14,1.0,0.0
CADPS,0.0,1.0
SYNPR,1.0,0.0
SYNPR-AS1,1.0,0.0
SNTN,1.0,0.0
THOC7,1.0,0.0
ATXN7,1.0,0.0
PSMD6-AS2,0.0,1.0
PSMD6,1.0,0.0
PRICKLE2-AS3,0.0,1.0
PRICKLE2,1.0,0.0
ADAMTS9,1.0,0.0
ADAMTS9-AS2,1.0,0.0
MAGI1,1.0,0.0
MAGI1-AS1,1.0,0.0
SLC25A26,1.0,0.0
LRIG1,1.0,0.0
KBTBD8,1.0,0.0
SUCLG2,1.0,0.0
FAM19A1,1.0,0.0
FAM19A4,1.0,0.0
EOGT,1.0,0.0
TMF1,1.0,0.0
UBA3,1.0,0.0
ARL6IP5,0.0,1.0
LMOD3,1.0,0.0
FRMD4B,1.0,0.0
MITF,1.0,0.0
FOXP1,1.0,0.0
FOXP1-AS1,1.0,0.0
EIF4E3,1.0,0.0
GPR27,1.0,0.0
PROK2,0.0,1.0
LINC00877,1.0,0.0
LINC00870,1.0,0.0
RYBP,0.0,1.0
SHQ1,1.0,0.0
GXYLT2,1.0,0.0
PPP4R2,1.0,0.0
EBLN2,1.0,0.0
PDZRN3,1.0,0.0
PDZRN3-AS1,1.0,0.0
CNTN3,1.0,0.0
LINC00960,1.0,0.0
ZNF717,1.0,0.0
ROBO2,1.0,0.0
ROBO1,1.0,0.0
GBE1,1.0,0.0
LINC00971,1.0,0.0
CADM2,1.0,0.0
VGLL3,1.0,0.0
CHMP2B,1.0,0.0
HTR1F,1.0,0.0
CGGBP1,0.0,1.0
ZNF654,1.0,0.0
C3orf38,1.0,0.0
EPHA3,1.0,0.0
CLDND1,1.0,0.0
CPOX,1.0,0.0
ST3GAL6-AS1,1.0,0.0
ST3GAL6,1.0,0.0
DCBLD2,1.0,0.0
LINC00973,1.0,0.0
COL8A1,1.0,0.0
FILIP1L,0.0,1.0
CMSS1,0.0,1.0
TBC1D23,1.0,0.0
NIT2,0.0,1.0
LNP1,1.0,0.0
TMEM45A,0.0,1.0
TFG,1.0,0.0
ABI3BP,1.0,0.0
IMPG2,0.0,1.0
SENP7,1.0,0.0
TRMT10C,1.0,0.0
PCNP,1.0,0.0
ZBTB11,1.0,0.0
ZBTB11-AS1,1.0,0.0
RPL24,1.0,0.0
CEP97,1.0,0.0
NXPE3,1.0,0.0
NFKBIZ,1.0,0.0
ALCAM,1.0,0.0
CBLB,1.0,0.0
LINC00882,1.0,0.0
AC063944.1,1.0,0.0
BBX,0.0,1.0
LINC00635,1.0,0.0
LINC00636,1.0,0.0
CD47,1.0,0.0
IFT57,1.0,0.0
HHLA2,1.0,0.0
MYH15,1.0,0.0
DZIP3,1.0,0.0
RETNLB,1.0,0.0
TRAT1,1.0,0.0
MORC1,1.0,0.0
